Iter^{-1/2}, Pi
0.00364978, 4.18138
0.00364976, 4.18143
0.00364973, 4.18148
0.00364971, 4.18142
0.00364968, 4.18137
0.00364966, 4.18142
0.00364964, 4.18136
0.00364961, 4.18131
0.00364959, 4.18125
0.00364956, 4.1812
0.00364954, 4.18114
0.00364951, 4.18119
0.00364949, 4.18124
0.00364946, 4.18119
0.00364944, 4.18124
0.00364942, 4.18129
0.00364939, 4.18123
0.00364937, 4.18118
0.00364934, 4.18112
0.00364932, 4.18107
0.00364929, 4.18101
0.00364927, 4.18095
0.00364925, 4.1809
0.00364922, 4.18084
0.0036492, 4.18079
0.00364917, 4.18084
0.00364915, 4.18089
0.00364912, 4.18094
0.0036491, 4.18099
0.00364908, 4.18093
0.00364905, 4.18099
0.00364903, 4.18104
0.003649, 4.18109
0.00364898, 4.18103
0.00364895, 4.18108
0.00364893, 4.18103
0.00364891, 4.18097
0.00364888, 4.18092
0.00364886, 4.18097
0.00364883, 4.18091
0.00364881, 4.18085
0.00364878, 4.18091
0.00364876, 4.18096
0.00364874, 4.1809
0.00364871, 4.18085
0.00364869, 4.1809
0.00364866, 4.18084
0.00364864, 4.18078
0.00364861, 4.18084
0.00364859, 4.18078
0.00364857, 4.18072
0.00364854, 4.18067
0.00364852, 4.18072
0.00364849, 4.18077
0.00364847, 4.18071
0.00364844, 4.18077
0.00364842, 4.18071
0.0036484, 4.18076
0.00364837, 4.1807
0.00364835, 4.18065
0.00364832, 4.1807
0.0036483, 4.18075
0.00364827, 4.1807
0.00364825, 4.18075
0.00364823, 4.1808
0.0036482, 4.18074
0.00364818, 4.18079
0.00364815, 4.18074
0.00364813, 4.18079
0.0036481, 4.18084
0.00364808, 4.18078
0.00364806, 4.18083
0.00364803, 4.18088
0.00364801, 4.18083
0.00364798, 4.18077
0.00364796, 4.18082
0.00364793, 4.18087
0.00364791, 4.18093
0.00364789, 4.18087
0.00364786, 4.18092
0.00364784, 4.18097
0.00364781, 4.18102
0.00364779, 4.18097
0.00364776, 4.18102
0.00364774, 4.18107
0.00364772, 4.18112
0.00364769, 4.18106
0.00364767, 4.18111
0.00364764, 4.18106
0.00364762, 4.18111
0.0036476, 4.18105
0.00364757, 4.181
0.00364755, 4.18105
0.00364752, 4.18099
0.0036475, 4.18104
0.00364747, 4.18109
0.00364745, 4.18104
0.00364743, 4.18109
0.0036474, 4.18114
0.00364738, 4.18119
0.00364735, 4.18124
0.00364733, 4.18129
0.0036473, 4.18134
0.00364728, 4.18129
0.00364726, 4.18123
0.00364723, 4.18128
0.00364721, 4.18133
0.00364718, 4.18128
0.00364716, 4.18122
0.00364713, 4.18127
0.00364711, 4.18122
0.00364709, 4.18116
0.00364706, 4.18121
0.00364704, 4.18126
0.00364701, 4.18132
0.00364699, 4.18137
0.00364696, 4.18142
0.00364694, 4.18136
0.00364692, 4.18141
0.00364689, 4.18146
0.00364687, 4.18151
0.00364684, 4.18146
0.00364682, 4.18151
0.00364679, 4.18145
0.00364677, 4.1815
0.00364675, 4.18155
0.00364672, 4.18161
0.0036467, 4.18166
0.00364667, 4.18171
0.00364665, 4.18165
0.00364662, 4.1816
0.0036466, 4.18154
0.00364658, 4.18148
0.00364655, 4.18154
0.00364653, 4.18148
0.0036465, 4.18142
0.00364648, 4.18147
0.00364646, 4.18142
0.00364643, 4.18136
0.00364641, 4.18131
0.00364638, 4.18136
0.00364636, 4.1813
0.00364633, 4.18135
0.00364631, 4.1814
0.00364629, 4.18135
0.00364626, 4.18129
0.00364624, 4.18134
0.00364621, 4.1814
0.00364619, 4.18134
0.00364616, 4.18139
0.00364614, 4.18133
0.00364612, 4.18139
0.00364609, 4.18144
0.00364607, 4.18138
0.00364604, 4.18133
0.00364602, 4.18138
0.00364599, 4.18132
0.00364597, 4.18126
0.00364595, 4.18132
0.00364592, 4.18137
0.0036459, 4.18131
0.00364587, 4.18136
0.00364585, 4.18141
0.00364582, 4.18146
0.0036458, 4.18151
0.00364578, 4.18146
0.00364575, 4.18151
0.00364573, 4.18156
0.0036457, 4.18161
0.00364568, 4.18166
0.00364566, 4.18171
0.00364563, 4.18176
0.00364561, 4.18181
0.00364558, 4.18176
0.00364556, 4.18181
0.00364553, 4.18186
0.00364551, 4.18191
0.00364549, 4.18196
0.00364546, 4.18201
0.00364544, 4.18196
0.00364541, 4.1819
0.00364539, 4.18184
0.00364536, 4.18179
0.00364534, 4.18184
0.00364532, 4.18178
0.00364529, 4.18173
0.00364527, 4.18178
0.00364524, 4.18183
0.00364522, 4.18177
0.0036452, 4.18172
0.00364517, 4.18166
0.00364515, 4.18161
0.00364512, 4.18155
0.0036451, 4.1815
0.00364507, 4.18155
0.00364505, 4.18149
0.00364503, 4.18144
0.003645, 4.18149
0.00364498, 4.18143
0.00364495, 4.18138
0.00364493, 4.18143
0.0036449, 4.18137
0.00364488, 4.18132
0.00364486, 4.18137
0.00364483, 4.18131
0.00364481, 4.18126
0.00364478, 4.1812
0.00364476, 4.18125
0.00364474, 4.1813
0.00364471, 4.18125
0.00364469, 4.1813
0.00364466, 4.18135
0.00364464, 4.18129
0.00364461, 4.18134
0.00364459, 4.18129
0.00364457, 4.18134
0.00364454, 4.18139
0.00364452, 4.18133
0.00364449, 4.18138
0.00364447, 4.18143
0.00364444, 4.18148
0.00364442, 4.18154
0.0036444, 4.18159
0.00364437, 4.18164
0.00364435, 4.18158
0.00364432, 4.18163
0.0036443, 4.18158
0.00364428, 4.18152
0.00364425, 4.18157
0.00364423, 4.18152
0.0036442, 4.18146
0.00364418, 4.18141
0.00364415, 4.18146
0.00364413, 4.1814
0.00364411, 4.18145
0.00364408, 4.1815
0.00364406, 4.18145
0.00364403, 4.1815
0.00364401, 4.18144
0.00364398, 4.18139
0.00364396, 4.18144
0.00364394, 4.18138
0.00364391, 4.18133
0.00364389, 4.18127
0.00364386, 4.18121
0.00364384, 4.18127
0.00364382, 4.18132
0.00364379, 4.18126
0.00364377, 4.18121
0.00364374, 4.18115
0.00364372, 4.1812
0.00364369, 4.18125
0.00364367, 4.1812
0.00364365, 4.18114
0.00364362, 4.18108
0.0036436, 4.18114
0.00364357, 4.18119
0.00364355, 4.18124
0.00364353, 4.18129
0.0036435, 4.18134
0.00364348, 4.18128
0.00364345, 4.18133
0.00364343, 4.18138
0.0036434, 4.18143
0.00364338, 4.18138
0.00364336, 4.18132
0.00364333, 4.18137
0.00364331, 4.18142
0.00364328, 4.18137
0.00364326, 4.18142
0.00364324, 4.18136
0.00364321, 4.18142
0.00364319, 4.18147
0.00364316, 4.18152
0.00364314, 4.18157
0.00364311, 4.18151
0.00364309, 4.18146
0.00364307, 4.18151
0.00364304, 4.18156
0.00364302, 4.18161
0.00364299, 4.18155
0.00364297, 4.1815
0.00364294, 4.18144
0.00364292, 4.18149
0.0036429, 4.18154
0.00364287, 4.18159
0.00364285, 4.18154
0.00364282, 4.18148
0.0036428, 4.18153
0.00364278, 4.18148
0.00364275, 4.18142
0.00364273, 4.18137
0.0036427, 4.18142
0.00364268, 4.18136
0.00364265, 4.18141
0.00364263, 4.18136
0.00364261, 4.18141
0.00364258, 4.18146
0.00364256, 4.18151
0.00364253, 4.18156
0.00364251, 4.18161
0.00364249, 4.18166
0.00364246, 4.18171
0.00364244, 4.18176
0.00364241, 4.18181
0.00364239, 4.18176
0.00364236, 4.1817
0.00364234, 4.18175
0.00364232, 4.1818
0.00364229, 4.18175
0.00364227, 4.1818
0.00364224, 4.18174
0.00364222, 4.18179
0.0036422, 4.18174
0.00364217, 4.18168
0.00364215, 4.18163
0.00364212, 4.18168
0.0036421, 4.18162
0.00364208, 4.18157
0.00364205, 4.18162
0.00364203, 4.18156
0.003642, 4.18151
0.00364198, 4.18156
0.00364195, 4.18161
0.00364193, 4.18166
0.00364191, 4.18171
0.00364188, 4.18165
0.00364186, 4.1816
0.00364183, 4.18165
0.00364181, 4.1817
0.00364179, 4.18164
0.00364176, 4.18159
0.00364174, 4.18164
0.00364171, 4.18169
0.00364169, 4.18163
0.00364166, 4.18158
0.00364164, 4.18152
0.00364162, 4.18157
0.00364159, 4.18152
0.00364157, 4.18157
0.00364154, 4.18162
0.00364152, 4.18157
0.0036415, 4.18151
0.00364147, 4.18145
0.00364145, 4.1815
0.00364142, 4.18156
0.0036414, 4.1815
0.00364137, 4.18144
0.00364135, 4.18139
0.00364133, 4.18144
0.0036413, 4.18138
0.00364128, 4.18143
0.00364125, 4.18138
0.00364123, 4.18132
0.00364121, 4.18137
0.00364118, 4.18143
0.00364116, 4.18137
0.00364113, 4.18142
0.00364111, 4.18147
0.00364109, 4.18152
0.00364106, 4.18147
0.00364104, 4.18152
0.00364101, 4.18146
0.00364099, 4.18151
0.00364096, 4.18156
0.00364094, 4.18161
0.00364092, 4.18156
0.00364089, 4.1815
0.00364087, 4.18155
0.00364084, 4.1815
0.00364082, 4.18144
0.0036408, 4.18149
0.00364077, 4.18144
0.00364075, 4.18138
0.00364072, 4.18143
0.0036407, 4.18148
0.00364067, 4.18153
0.00364065, 4.18158
0.00364063, 4.18164
0.0036406, 4.18158
0.00364058, 4.18152
0.00364055, 4.18147
0.00364053, 4.18152
0.00364051, 4.18157
0.00364048, 4.18151
0.00364046, 4.18157
0.00364043, 4.18162
0.00364041, 4.18167
0.00364039, 4.18172
0.00364036, 4.18177
0.00364034, 4.18182
0.00364031, 4.18187
0.00364029, 4.18192
0.00364026, 4.18186
0.00364024, 4.18191
0.00364022, 4.18186
0.00364019, 4.18191
0.00364017, 4.18185
0.00364014, 4.1818
0.00364012, 4.18185
0.0036401, 4.1819
0.00364007, 4.18184
0.00364005, 4.18179
0.00364002, 4.18173
0.00364, 4.18168
0.00363998, 4.18173
0.00363995, 4.18178
0.00363993, 4.18183
0.0036399, 4.18188
0.00363988, 4.18183
0.00363985, 4.18188
0.00363983, 4.18193
0.00363981, 4.18198
0.00363978, 4.18192
0.00363976, 4.18187
0.00363973, 4.18192
0.00363971, 4.18186
0.00363969, 4.18181
0.00363966, 4.18175
0.00363964, 4.1818
0.00363961, 4.18175
0.00363959, 4.18169
0.00363957, 4.18174
0.00363954, 4.18169
0.00363952, 4.18163
0.00363949, 4.18157
0.00363947, 4.18152
0.00363944, 4.18146
0.00363942, 4.18151
0.0036394, 4.18146
0.00363937, 4.18151
0.00363935, 4.18156
0.00363932, 4.18151
0.0036393, 4.18145
0.00363928, 4.1815
0.00363925, 4.18155
0.00363923, 4.1815
0.0036392, 4.18155
0.00363918, 4.1816
0.00363916, 4.18165
0.00363913, 4.1817
0.00363911, 4.18175
0.00363908, 4.1818
0.00363906, 4.18174
0.00363904, 4.18179
0.00363901, 4.18174
0.00363899, 4.18168
0.00363896, 4.18163
0.00363894, 4.18157
0.00363891, 4.18152
0.00363889, 4.18146
0.00363887, 4.18141
0.00363884, 4.18146
0.00363882, 4.1814
0.00363879, 4.18145
0.00363877, 4.1814
0.00363875, 4.18145
0.00363872, 4.1815
0.0036387, 4.18155
0.00363867, 4.1816
0.00363865, 4.18154
0.00363863, 4.18149
0.0036386, 4.18154
0.00363858, 4.18159
0.00363855, 4.18164
0.00363853, 4.18158
0.00363851, 4.18153
0.00363848, 4.18158
0.00363846, 4.18152
0.00363843, 4.18147
0.00363841, 4.18141
0.00363838, 4.18136
0.00363836, 4.18141
0.00363834, 4.18146
0.00363831, 4.18151
0.00363829, 4.18145
0.00363826, 4.1814
0.00363824, 4.18134
0.00363822, 4.18129
0.00363819, 4.18134
0.00363817, 4.18139
0.00363814, 4.18133
0.00363812, 4.18139
0.0036381, 4.18133
0.00363807, 4.18138
0.00363805, 4.18132
0.00363802, 4.18138
0.003638, 4.18143
0.00363798, 4.18148
0.00363795, 4.18142
0.00363793, 4.18137
0.0036379, 4.18142
0.00363788, 4.18136
0.00363786, 4.18141
0.00363783, 4.18136
0.00363781, 4.1813
0.00363778, 4.18135
0.00363776, 4.1813
0.00363773, 4.18135
0.00363771, 4.18129
0.00363769, 4.18124
0.00363766, 4.18118
0.00363764, 4.18123
0.00363761, 4.18128
0.00363759, 4.18133
0.00363757, 4.18138
0.00363754, 4.18143
0.00363752, 4.18148
0.00363749, 4.18153
0.00363747, 4.18148
0.00363745, 4.18142
0.00363742, 4.18147
0.0036374, 4.18152
0.00363737, 4.18158
0.00363735, 4.18152
0.00363733, 4.18157
0.0036373, 4.18152
0.00363728, 4.18146
0.00363725, 4.18151
0.00363723, 4.18145
0.00363721, 4.18151
0.00363718, 4.18145
0.00363716, 4.1815
0.00363713, 4.18155
0.00363711, 4.1816
0.00363709, 4.18155
0.00363706, 4.1816
0.00363704, 4.18154
0.00363701, 4.18159
0.00363699, 4.18154
0.00363696, 4.18159
0.00363694, 4.18164
0.00363692, 4.18169
0.00363689, 4.18163
0.00363687, 4.18168
0.00363684, 4.18163
0.00363682, 4.18168
0.0036368, 4.18173
0.00363677, 4.18178
0.00363675, 4.18172
0.00363672, 4.18167
0.0036367, 4.18161
0.00363668, 4.18166
0.00363665, 4.18161
0.00363663, 4.18166
0.0036366, 4.1816
0.00363658, 4.18155
0.00363656, 4.1816
0.00363653, 4.18165
0.00363651, 4.1817
0.00363648, 4.18165
0.00363646, 4.18159
0.00363644, 4.18164
0.00363641, 4.18169
0.00363639, 4.18164
0.00363636, 4.18158
0.00363634, 4.18152
0.00363632, 4.18147
0.00363629, 4.18152
0.00363627, 4.18146
0.00363624, 4.18152
0.00363622, 4.18146
0.0036362, 4.1814
0.00363617, 4.18135
0.00363615, 4.1814
0.00363612, 4.18145
0.0036361, 4.1815
0.00363608, 4.18145
0.00363605, 4.1815
0.00363603, 4.18144
0.003636, 4.18149
0.00363598, 4.18144
0.00363595, 4.18138
0.00363593, 4.18143
0.00363591, 4.18148
0.00363588, 4.18143
0.00363586, 4.18137
0.00363583, 4.18132
0.00363581, 4.18126
0.00363579, 4.18121
0.00363576, 4.18115
0.00363574, 4.18109
0.00363571, 4.18104
0.00363569, 4.18109
0.00363567, 4.18114
0.00363564, 4.18109
0.00363562, 4.18114
0.00363559, 4.18108
0.00363557, 4.18113
0.00363555, 4.18118
0.00363552, 4.18123
0.0036355, 4.18118
0.00363547, 4.18123
0.00363545, 4.18128
0.00363543, 4.18133
0.0036354, 4.18127
0.00363538, 4.18122
0.00363535, 4.18116
0.00363533, 4.18121
0.00363531, 4.18116
0.00363528, 4.18121
0.00363526, 4.18126
0.00363523, 4.1812
0.00363521, 4.18125
0.00363519, 4.1812
0.00363516, 4.18114
0.00363514, 4.18109
0.00363511, 4.18103
0.00363509, 4.18098
0.00363507, 4.18103
0.00363504, 4.18108
0.00363502, 4.18102
0.00363499, 4.18097
0.00363497, 4.18102
0.00363495, 4.18096
0.00363492, 4.18091
0.0036349, 4.18096
0.00363487, 4.18101
0.00363485, 4.18106
0.00363483, 4.181
0.0036348, 4.18105
0.00363478, 4.181
0.00363475, 4.18094
0.00363473, 4.18089
0.00363471, 4.18094
0.00363468, 4.18099
0.00363466, 4.18104
0.00363463, 4.18098
0.00363461, 4.18104
0.00363459, 4.18109
0.00363456, 4.18103
0.00363454, 4.18108
0.00363451, 4.18113
0.00363449, 4.18118
0.00363447, 4.18113
0.00363444, 4.18118
0.00363442, 4.18123
0.00363439, 4.18117
0.00363437, 4.18122
0.00363435, 4.18117
0.00363432, 4.18111
0.0036343, 4.18116
0.00363427, 4.18121
0.00363425, 4.18126
0.00363423, 4.18131
0.0036342, 4.18136
0.00363418, 4.18131
0.00363415, 4.18125
0.00363413, 4.1813
0.00363411, 4.18125
0.00363408, 4.18119
0.00363406, 4.18114
0.00363403, 4.18119
0.00363401, 4.18124
0.00363399, 4.18118
0.00363396, 4.18113
0.00363394, 4.18118
0.00363391, 4.18112
0.00363389, 4.18117
0.00363387, 4.18123
0.00363384, 4.18117
0.00363382, 4.18122
0.00363379, 4.18127
0.00363377, 4.18122
0.00363375, 4.18116
0.00363372, 4.18121
0.0036337, 4.18116
0.00363367, 4.18121
0.00363365, 4.18115
0.00363363, 4.1812
0.0036336, 4.18115
0.00363358, 4.1812
0.00363355, 4.18114
0.00363353, 4.18119
0.00363351, 4.18114
0.00363348, 4.18119
0.00363346, 4.18113
0.00363343, 4.18118
0.00363341, 4.18113
0.00363339, 4.18107
0.00363336, 4.18102
0.00363334, 4.18096
0.00363331, 4.18091
0.00363329, 4.18085
0.00363327, 4.1809
0.00363324, 4.18095
0.00363322, 4.1809
0.00363319, 4.18084
0.00363317, 4.18089
0.00363315, 4.18084
0.00363312, 4.18089
0.0036331, 4.18083
0.00363307, 4.18088
0.00363305, 4.18083
0.00363303, 4.18088
0.003633, 4.18093
0.00363298, 4.18087
0.00363295, 4.18082
0.00363293, 4.18076
0.00363291, 4.18071
0.00363288, 4.18076
0.00363286, 4.1807
0.00363283, 4.18065
0.00363281, 4.18059
0.00363279, 4.18064
0.00363276, 4.18059
0.00363274, 4.18053
0.00363271, 4.18058
0.00363269, 4.18063
0.00363267, 4.18058
0.00363264, 4.18063
0.00363262, 4.18057
0.00363259, 4.18062
0.00363257, 4.18057
0.00363255, 4.18062
0.00363252, 4.18056
0.0036325, 4.18051
0.00363248, 4.18056
0.00363245, 4.1805
0.00363243, 4.18045
0.0036324, 4.18039
0.00363238, 4.18034
0.00363236, 4.18028
0.00363233, 4.18033
0.00363231, 4.18028
0.00363228, 4.18022
0.00363226, 4.18017
0.00363224, 4.18011
0.00363221, 4.18016
0.00363219, 4.18021
0.00363216, 4.18016
0.00363214, 4.1801
0.00363212, 4.18015
0.00363209, 4.1801
0.00363207, 4.18004
0.00363204, 4.18009
0.00363202, 4.18004
0.003632, 4.18009
0.00363197, 4.18014
0.00363195, 4.18008
0.00363192, 4.18003
0.0036319, 4.17997
0.00363188, 4.18002
0.00363185, 4.17997
0.00363183, 4.17991
0.0036318, 4.17986
0.00363178, 4.17991
0.00363176, 4.17985
0.00363173, 4.1799
0.00363171, 4.17995
0.00363168, 4.1799
0.00363166, 4.17984
0.00363164, 4.17979
0.00363161, 4.17973
0.00363159, 4.17968
0.00363156, 4.17973
0.00363154, 4.17967
0.00363152, 4.17962
0.00363149, 4.17956
0.00363147, 4.17961
0.00363145, 4.17956
0.00363142, 4.17961
0.0036314, 4.17966
0.00363137, 4.17971
0.00363135, 4.17976
0.00363133, 4.17981
0.0036313, 4.17986
0.00363128, 4.17991
0.00363125, 4.17986
0.00363123, 4.1798
0.00363121, 4.17975
0.00363118, 4.1798
0.00363116, 4.17985
0.00363113, 4.17979
0.00363111, 4.17974
0.00363109, 4.17979
0.00363106, 4.17984
0.00363104, 4.17989
0.00363101, 4.17983
0.00363099, 4.17978
0.00363097, 4.17983
0.00363094, 4.17988
0.00363092, 4.17993
0.00363089, 4.17998
0.00363087, 4.17992
0.00363085, 4.17987
0.00363082, 4.17992
0.0036308, 4.17986
0.00363077, 4.17992
0.00363075, 4.17997
0.00363073, 4.17991
0.0036307, 4.17986
0.00363068, 4.17991
0.00363066, 4.17985
0.00363063, 4.1799
0.00363061, 4.17995
0.00363058, 4.18
0.00363056, 4.17995
0.00363054, 4.18
0.00363051, 4.17994
0.00363049, 4.17989
0.00363046, 4.17983
0.00363044, 4.17988
0.00363042, 4.17993
0.00363039, 4.17988
0.00363037, 4.17993
0.00363034, 4.17987
0.00363032, 4.17992
0.0036303, 4.17997
0.00363027, 4.17992
0.00363025, 4.17997
0.00363022, 4.18002
0.0036302, 4.18007
0.00363018, 4.18001
0.00363015, 4.17996
0.00363013, 4.18001
0.0036301, 4.18006
0.00363008, 4.18011
0.00363006, 4.18005
0.00363003, 4.18011
0.00363001, 4.18005
0.00362999, 4.17999
0.00362996, 4.18005
0.00362994, 4.1801
0.00362991, 4.18004
0.00362989, 4.17999
0.00362987, 4.18004
0.00362984, 4.18009
0.00362982, 4.18003
0.00362979, 4.18008
0.00362977, 4.18013
0.00362975, 4.18008
0.00362972, 4.18002
0.0036297, 4.17997
0.00362967, 4.17991
0.00362965, 4.17986
0.00362963, 4.1798
0.0036296, 4.17985
0.00362958, 4.1799
0.00362955, 4.17985
0.00362953, 4.17979
0.00362951, 4.17984
0.00362948, 4.17989
0.00362946, 4.17984
0.00362944, 4.17989
0.00362941, 4.17983
0.00362939, 4.17988
0.00362936, 4.17983
0.00362934, 4.17977
0.00362932, 4.17982
0.00362929, 4.17987
0.00362927, 4.17982
0.00362924, 4.17976
0.00362922, 4.17971
0.0036292, 4.17965
0.00362917, 4.1797
0.00362915, 4.17975
0.00362912, 4.1798
0.0036291, 4.17975
0.00362908, 4.17969
0.00362905, 4.17964
0.00362903, 4.17958
0.00362901, 4.17953
0.00362898, 4.17958
0.00362896, 4.17963
0.00362893, 4.17968
0.00362891, 4.17962
0.00362889, 4.17968
0.00362886, 4.17973
0.00362884, 4.17967
0.00362881, 4.17962
0.00362879, 4.17967
0.00362877, 4.17972
0.00362874, 4.17977
0.00362872, 4.17982
0.00362869, 4.17987
0.00362867, 4.17992
0.00362865, 4.17986
0.00362862, 4.17991
0.0036286, 4.17996
0.00362858, 4.17991
0.00362855, 4.17985
0.00362853, 4.1798
0.0036285, 4.17974
0.00362848, 4.17979
0.00362846, 4.17984
0.00362843, 4.17989
0.00362841, 4.17984
0.00362838, 4.17989
0.00362836, 4.17994
0.00362834, 4.17999
0.00362831, 4.18004
0.00362829, 4.18009
0.00362826, 4.18004
0.00362824, 4.17998
0.00362822, 4.17992
0.00362819, 4.17998
0.00362817, 4.18003
0.00362815, 4.18008
0.00362812, 4.18013
0.0036281, 4.18007
0.00362807, 4.18012
0.00362805, 4.18017
0.00362803, 4.18012
0.003628, 4.18006
0.00362798, 4.18011
0.00362795, 4.18016
0.00362793, 4.18021
0.00362791, 4.18016
0.00362788, 4.18021
0.00362786, 4.18015
0.00362783, 4.1801
0.00362781, 4.18004
0.00362779, 4.17999
0.00362776, 4.17993
0.00362774, 4.17988
0.00362772, 4.17993
0.00362769, 4.17998
0.00362767, 4.18003
0.00362764, 4.18008
0.00362762, 4.18013
0.0036276, 4.18018
0.00362757, 4.18012
0.00362755, 4.18017
0.00362752, 4.18012
0.0036275, 4.18017
0.00362748, 4.18022
0.00362745, 4.18027
0.00362743, 4.18032
0.00362741, 4.18037
0.00362738, 4.18032
0.00362736, 4.18026
0.00362733, 4.18031
0.00362731, 4.18026
0.00362729, 4.1802
0.00362726, 4.18015
0.00362724, 4.18009
0.00362721, 4.18004
0.00362719, 4.18009
0.00362717, 4.18014
0.00362714, 4.18008
0.00362712, 4.18013
0.00362709, 4.18018
0.00362707, 4.18023
0.00362705, 4.18018
0.00362702, 4.18012
0.003627, 4.18007
0.00362698, 4.18012
0.00362695, 4.18006
0.00362693, 4.18001
0.0036269, 4.18006
0.00362688, 4.18
0.00362686, 4.18005
0.00362683, 4.1801
0.00362681, 4.18015
0.00362678, 4.1802
0.00362676, 4.18015
0.00362674, 4.18009
0.00362671, 4.18004
0.00362669, 4.18009
0.00362667, 4.18014
0.00362664, 4.18008
0.00362662, 4.18013
0.00362659, 4.18018
0.00362657, 4.18013
0.00362655, 4.18018
0.00362652, 4.18023
0.0036265, 4.18028
0.00362647, 4.18023
0.00362645, 4.18028
0.00362643, 4.18033
0.0036264, 4.18038
0.00362638, 4.18043
0.00362636, 4.18048
0.00362633, 4.18042
0.00362631, 4.18047
0.00362628, 4.18042
0.00362626, 4.18036
0.00362624, 4.18041
0.00362621, 4.18036
0.00362619, 4.1803
0.00362616, 4.18035
0.00362614, 4.1804
0.00362612, 4.18035
0.00362609, 4.18029
0.00362607, 4.18034
0.00362605, 4.18039
0.00362602, 4.18044
0.003626, 4.18049
0.00362597, 4.18054
0.00362595, 4.18049
0.00362593, 4.18054
0.0036259, 4.18048
0.00362588, 4.18053
0.00362585, 4.18058
0.00362583, 4.18063
0.00362581, 4.18069
0.00362578, 4.18063
0.00362576, 4.18058
0.00362574, 4.18063
0.00362571, 4.18068
0.00362569, 4.18062
0.00362566, 4.18057
0.00362564, 4.18051
0.00362562, 4.18056
0.00362559, 4.18061
0.00362557, 4.18056
0.00362555, 4.18061
0.00362552, 4.18066
0.0036255, 4.18071
0.00362547, 4.18076
0.00362545, 4.18081
0.00362543, 4.18075
0.0036254, 4.1808
0.00362538, 4.18085
0.00362535, 4.1809
0.00362533, 4.18095
0.00362531, 4.1809
0.00362528, 4.18084
0.00362526, 4.18089
0.00362524, 4.18084
0.00362521, 4.18089
0.00362519, 4.18094
0.00362516, 4.18099
0.00362514, 4.18104
0.00362512, 4.18109
0.00362509, 4.18114
0.00362507, 4.18108
0.00362504, 4.18103
0.00362502, 4.18108
0.003625, 4.18102
0.00362497, 4.18097
0.00362495, 4.18102
0.00362493, 4.18107
0.0036249, 4.18112
0.00362488, 4.18117
0.00362485, 4.18112
0.00362483, 4.18117
0.00362481, 4.18122
0.00362478, 4.18127
0.00362476, 4.18132
0.00362474, 4.18126
0.00362471, 4.18121
0.00362469, 4.18126
0.00362466, 4.18131
0.00362464, 4.18136
0.00362462, 4.18141
0.00362459, 4.18135
0.00362457, 4.1813
0.00362454, 4.18135
0.00362452, 4.1814
0.0036245, 4.18134
0.00362447, 4.18139
0.00362445, 4.18144
0.00362443, 4.18139
0.0036244, 4.18133
0.00362438, 4.18138
0.00362435, 4.18143
0.00362433, 4.18148
0.00362431, 4.18143
0.00362428, 4.18137
0.00362426, 4.18142
0.00362424, 4.18137
0.00362421, 4.18131
0.00362419, 4.18136
0.00362416, 4.18141
0.00362414, 4.18136
0.00362412, 4.18141
0.00362409, 4.18135
0.00362407, 4.1813
0.00362404, 4.18135
0.00362402, 4.1813
0.003624, 4.18135
0.00362397, 4.1814
0.00362395, 4.18134
0.00362393, 4.18129
0.0036239, 4.18123
0.00362388, 4.18118
0.00362385, 4.18112
0.00362383, 4.18107
0.00362381, 4.18101
0.00362378, 4.18096
0.00362376, 4.18101
0.00362374, 4.18095
0.00362371, 4.1809
0.00362369, 4.18095
0.00362366, 4.181
0.00362364, 4.18094
0.00362362, 4.18099
0.00362359, 4.18104
0.00362357, 4.18099
0.00362355, 4.18093
0.00362352, 4.18098
0.0036235, 4.18103
0.00362347, 4.18108
0.00362345, 4.18103
0.00362343, 4.18108
0.0036234, 4.18113
0.00362338, 4.18107
0.00362335, 4.18102
0.00362333, 4.18107
0.00362331, 4.18101
0.00362328, 4.18106
0.00362326, 4.18101
0.00362324, 4.18106
0.00362321, 4.181
0.00362319, 4.18095
0.00362316, 4.18089
0.00362314, 4.18094
0.00362312, 4.18089
0.00362309, 4.18094
0.00362307, 4.18088
0.00362305, 4.18094
0.00362302, 4.18099
0.003623, 4.18104
0.00362297, 4.18109
0.00362295, 4.18103
0.00362293, 4.18098
0.0036229, 4.18103
0.00362288, 4.18097
0.00362286, 4.18102
0.00362283, 4.18097
0.00362281, 4.18091
0.00362278, 4.18096
0.00362276, 4.18091
0.00362274, 4.18085
0.00362271, 4.1808
0.00362269, 4.18074
0.00362267, 4.18079
0.00362264, 4.18084
0.00362262, 4.18089
0.00362259, 4.18094
0.00362257, 4.18089
0.00362255, 4.18083
0.00362252, 4.18088
0.0036225, 4.18093
0.00362248, 4.18088
0.00362245, 4.18082
0.00362243, 4.18077
0.0036224, 4.18082
0.00362238, 4.18087
0.00362236, 4.18092
0.00362233, 4.18097
0.00362231, 4.18091
0.00362229, 4.18096
0.00362226, 4.18091
0.00362224, 4.18085
0.00362221, 4.1809
0.00362219, 4.18085
0.00362217, 4.1809
0.00362214, 4.18095
0.00362212, 4.181
0.00362209, 4.18105
0.00362207, 4.181
0.00362205, 4.18094
0.00362202, 4.18099
0.003622, 4.18094
0.00362198, 4.18099
0.00362195, 4.18104
0.00362193, 4.18109
0.0036219, 4.18114
0.00362188, 4.18119
0.00362186, 4.18124
0.00362183, 4.18129
0.00362181, 4.18134
0.00362179, 4.18139
0.00362176, 4.18144
